index,date,open,high,low,close,volume
559,2021-09-09 23:41:00,1.1830,1.1830,1.1828,1.1830,0
560,2021-09-09 23:40:00,1.1829,1.1830,1.1828,1.1829,0
561,2021-09-09 23:39:00,1.1829,1.1831,1.1828,1.1830,0
562,2021-09-09 23:38:00,1.1830,1.1830,1.1828,1.1830,0
563,2021-09-09 23:37:00,1.1830,1.1831,1.1829,1.1830,0
564,2021-09-09 23:36:00,1.1832,1.1832,1.1829,1.1830,0
565,2021-09-09 23:35:00,1.1831,1.1832,1.1830,1.1832,0
566,2021-09-09 23:34:00,1.1831,1.1832,1.1830,1.1831,0
567,2021-09-09 23:33:00,1.1832,1.1832,1.1830,1.1830,0
568,2021-09-09 23:32:00,1.1832,1.1832,1.1830,1.1831,0
569,2021-09-09 23:31:00,1.1832,1.1832,1.1830,1.1831,0
570,2021-09-09 23:30:00,1.1831,1.1832,1.1830,1.1832,0
571,2021-09-09 23:29:00,1.1832,1.1832,1.1830,1.1831,0
572,2021-09-09 23:28:00,1.1832,1.1833,1.1830,1.1832,0
573,2021-09-09 23:27:00,1.1832,1.1833,1.1830,1.1832,0
574,2021-09-09 23:26:00,1.1832,1.1832,1.1830,1.1831,0
575,2021-09-09 23:25:00,1.1832,1.1832,1.1830,1.1831,0
576,2021-09-09 23:24:00,1.1831,1.1832,1.1830,1.1831,0
577,2021-09-09 23:23:00,1.1832,1.1832,1.1830,1.1831,0
578,2021-09-09 23:22:00,1.1830,1.1832,1.1828,1.1831,0
579,2021-09-09 23:21:00,1.1830,1.1830,1.1829,1.1830,0
580,2021-09-09 23:20:00,1.1830,1.1831,1.1829,1.1830,0
581,2021-09-09 23:19:00,1.1830,1.1831,1.1828,1.1830,0
582,2021-09-09 23:18:00,1.1830,1.1831,1.1828,1.1830,0
583,2021-09-09 23:17:00,1.1831,1.1831,1.1829,1.1830,0
584,2021-09-09 23:16:00,1.1831,1.1831,1.1829,1.1830,0
585,2021-09-09 23:15:00,1.1830,1.1831,1.1829,1.1831,0
586,2021-09-09 23:14:00,1.1830,1.1831,1.1829,1.1830,0
587,2021-09-09 23:13:00,1.1830,1.1831,1.1828,1.1830,0
588,2021-09-09 23:12:00,1.1832,1.1832,1.1829,1.1830,0
589,2021-09-09 23:11:00,1.1832,1.1832,1.1830,1.1831,0
590,2021-09-09 23:10:00,1.1832,1.1833,1.1830,1.1832,0
591,2021-09-09 23:09:00,1.1831,1.1833,1.1831,1.1832,0
592,2021-09-09 23:08:00,1.1832,1.1833,1.1830,1.1832,0
593,2021-09-09 23:07:00,1.1833,1.1833,1.1831,1.1832,0
594,2021-09-09 23:06:00,1.1832,1.1833,1.1830,1.1833,0
595,2021-09-09 23:05:00,1.1832,1.1833,1.1830,1.1831,0
596,2021-09-09 23:04:00,1.1832,1.1833,1.1830,1.1832,0
597,2021-09-09 23:03:00,1.1832,1.1832,1.1830,1.1832,0
598,2021-09-09 23:02:00,1.1832,1.1833,1.1830,1.1831,0
599,2021-09-09 23:01:00,1.1832,1.1832,1.1829,1.1832,0
600,2021-09-09 23:00:00,1.1832,1.1832,1.1830,1.1831,0
601,2021-09-09 22:59:00,1.1832,1.1833,1.1830,1.1832,0
602,2021-09-09 22:58:00,1.1830,1.1832,1.1829,1.1832,0
603,2021-09-09 22:57:00,1.1829,1.1831,1.1828,1.1830,0
604,2021-09-09 22:56:00,1.1828,1.1830,1.1827,1.1828,0
605,2021-09-09 22:55:00,1.1828,1.1829,1.1826,1.1828,0
606,2021-09-09 22:54:00,1.1826,1.1828,1.1826,1.1827,0
607,2021-09-09 22:53:00,1.1826,1.1828,1.1826,1.1827,0
608,2021-09-09 22:52:00,1.1826,1.1828,1.1825,1.1828,0
609,2021-09-09 22:51:00,1.1827,1.1828,1.1825,1.1827,0
610,2021-09-09 22:50:00,1.1827,1.1828,1.1826,1.1828,0
611,2021-09-09 22:49:00,1.1827,1.1828,1.1825,1.1828,0
612,2021-09-09 22:48:00,1.1827,1.1828,1.1825,1.1827,0
613,2021-09-09 22:47:00,1.1827,1.1828,1.1826,1.1826,0
614,2021-09-09 22:46:00,1.1827,1.1827,1.1825,1.1827,0
615,2021-09-09 22:45:00,1.1826,1.1828,1.1826,1.1827,0
616,2021-09-09 22:44:00,1.1828,1.1829,1.1825,1.1827,0
617,2021-09-09 22:43:00,1.1827,1.1828,1.1826,1.1828,0
618,2021-09-09 22:42:00,1.1826,1.1828,1.1826,1.1828,0
619,2021-09-09 22:41:00,1.1826,1.1827,1.1825,1.1827,0
620,2021-09-09 22:40:00,1.1827,1.1827,1.1825,1.1826,0
621,2021-09-09 22:39:00,1.1827,1.1828,1.1825,1.1827,0
622,2021-09-09 22:38:00,1.1827,1.1827,1.1825,1.1827,0
623,2021-09-09 22:37:00,1.1826,1.1827,1.1825,1.1826,0
624,2021-09-09 22:36:00,1.1826,1.1827,1.1825,1.1826,0
625,2021-09-09 22:35:00,1.1826,1.1827,1.1824,1.1827,0
626,2021-09-09 22:34:00,1.1826,1.1827,1.1825,1.1826,0
627,2021-09-09 22:33:00,1.1826,1.1827,1.1824,1.1826,0
628,2021-09-09 22:32:00,1.1826,1.1827,1.1824,1.1827,0
629,2021-09-09 22:31:00,1.1827,1.1828,1.1825,1.1826,0
630,2021-09-09 22:30:00,1.1827,1.1828,1.1825,1.1828,0
631,2021-09-09 22:29:00,1.1827,1.1827,1.1825,1.1826,0
632,2021-09-09 22:28:00,1.1826,1.1827,1.1825,1.1826,0
633,2021-09-09 22:27:00,1.1827,1.1828,1.1825,1.1827,0
634,2021-09-09 22:26:00,1.1827,1.1828,1.1826,1.1827,0
635,2021-09-09 22:25:00,1.1827,1.1827,1.1825,1.1827,0
636,2021-09-09 22:24:00,1.1825,1.1827,1.1825,1.1827,0
637,2021-09-09 22:23:00,1.1825,1.1826,1.1823,1.1826,0
638,2021-09-09 22:22:00,1.1825,1.1825,1.1823,1.1825,0
639,2021-09-09 22:21:00,1.1825,1.1825,1.1823,1.1825,0
640,2021-09-09 22:20:00,1.1825,1.1826,1.1824,1.1825,0
641,2021-09-09 22:19:00,1.1824,1.1826,1.1823,1.1825,0
642,2021-09-09 22:18:00,1.1824,1.1826,1.1823,1.1825,0
643,2021-09-09 22:17:00,1.1823,1.1825,1.1822,1.1823,0
644,2021-09-09 22:16:00,1.1823,1.1825,1.1822,1.1824,0
645,2021-09-09 22:15:00,1.1825,1.1825,1.1822,1.1825,0
646,2021-09-09 22:14:00,1.1824,1.1825,1.1823,1.1825,0
647,2021-09-09 22:13:00,1.1822,1.1824,1.1822,1.1824,0
648,2021-09-09 22:12:00,1.1822,1.1824,1.1821,1.1823,0
649,2021-09-09 22:11:00,1.1821,1.1823,1.1819,1.1823,0
650,2021-09-09 22:10:00,1.1819,1.1821,1.1818,1.1820,0
651,2021-09-09 22:09:00,1.1820,1.1820,1.1818,1.1820,0
652,2021-09-09 22:08:00,1.1820,1.1820,1.1818,1.1819,0
653,2021-09-09 22:07:00,1.1821,1.1821,1.1819,1.1820,0
654,2021-09-09 22:06:00,1.1821,1.1822,1.1819,1.1820,0
655,2021-09-09 22:05:00,1.1821,1.1821,1.1820,1.1821,0
656,2021-09-09 22:04:00,1.1822,1.1822,1.1819,1.1821,0
657,2021-09-09 22:03:00,1.1822,1.1822,1.1821,1.1821,0
658,2021-09-09 22:02:00,1.1821,1.1822,1.1821,1.1822,0
659,2021-09-09 22:01:00,1.1822,1.1822,1.1821,1.1822,0
660,2021-09-09 22:00:00,1.1822,1.1822,1.1820,1.1821,0
661,2021-09-09 21:59:00,1.1822,1.1822,1.1820,1.1822,0
662,2021-09-09 21:58:00,1.1822,1.1822,1.1820,1.1822,0
663,2021-09-09 21:57:00,1.1822,1.1822,1.1820,1.1821,0
664,2021-09-09 21:56:00,1.1821,1.1822,1.1821,1.1822,0
665,2021-09-09 21:55:00,1.1822,1.1822,1.1820,1.1822,0
666,2021-09-09 21:54:00,1.1822,1.1822,1.1820,1.1822,0
667,2021-09-09 21:53:00,1.1820,1.1822,1.1820,1.1820,0
668,2021-09-09 21:52:00,1.1820,1.1821,1.1819,1.1821,0
669,2021-09-09 21:51:00,1.1821,1.1821,1.1819,1.1821,0
670,2021-09-09 21:50:00,1.1820,1.1821,1.1818,1.1819,0
671,2021-09-09 21:49:00,1.1821,1.1821,1.1818,1.1820,0
672,2021-09-09 21:48:00,1.1820,1.1821,1.1819,1.1820,0
673,2021-09-09 21:47:00,1.1820,1.1821,1.1819,1.1820,0
674,2021-09-09 21:46:00,1.1821,1.1821,1.1820,1.1820,0
675,2021-09-09 21:45:00,1.1821,1.1821,1.1820,1.1821,0
676,2021-09-09 21:44:00,1.1821,1.1822,1.1819,1.1821,0
677,2021-09-09 21:43:00,1.1821,1.1822,1.1820,1.1821,0
678,2021-09-09 21:42:00,1.1821,1.1822,1.1820,1.1821,0
